reclamo_ano,reclamo_mes_nro,reclamo_mes_nombre,reclamo_prestadora,reclamo_provincia,reclamo_grupo,reclamo_via_ingreso,reclamo_resolucion,reclamo_cantidad
2020,3,Marzo,Gasnor S.A.,Santiago del Estero,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,3
2020,3,Marzo,Gasnor S.A.,Tucumán,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,6
2020,3,Marzo,Gasnor S.A.,Salta,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,24
2020,3,Marzo,Gasnor S.A.,Tucumán,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,71
2020,3,Marzo,Gasnor S.A.,Jujuy,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,35
2020,3,Marzo,Gasnor S.A.,Santiago del Estero,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,10
2020,3,Marzo,Gasnor S.A.,Santiago del Estero,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,19
2020,3,Marzo,Gasnor S.A.,Jujuy,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,28
2020,3,Marzo,Gasnor S.A.,Salta,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,47
2020,3,Marzo,Gasnor S.A.,Tucumán,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,36
2020,3,Marzo,Gasnor S.A.,Tucumán,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,230
2020,3,Marzo,Gasnor S.A.,Jujuy,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,61
2020,3,Marzo,Gasnor S.A.,Salta,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,158
2020,3,Marzo,Gasnor S.A.,Santiago del Estero,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,30
2020,3,Marzo,Gasnor S.A.,Jujuy,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Improcedente,1
2020,3,Marzo,Gasnor S.A.,Tucumán,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,8
2020,3,Marzo,Gasnor S.A.,Jujuy,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,13
2020,3,Marzo,Gasnor S.A.,Salta,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,20
2020,3,Marzo,Gasnor S.A.,Santiago del Estero,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,8
2020,3,Marzo,Gasnor S.A.,Jujuy,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,54
2020,3,Marzo,Gasnor S.A.,Salta,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,58
2020,3,Marzo,Gasnor S.A.,Tucumán,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,20
2020,3,Marzo,Gasnor S.A.,Santiago del Estero,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,13
2020,3,Marzo,Gasnor S.A.,Santiago del Estero,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,31
2020,3,Marzo,Gasnor S.A.,Jujuy,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,21
2020,3,Marzo,Gasnor S.A.,Tucumán,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,81
2020,3,Marzo,Gasnor S.A.,Salta,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,119
2020,3,Marzo,Gasnor S.A.,Tucumán,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,340
2020,3,Marzo,Gasnor S.A.,Santiago del Estero,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,180
2020,3,Marzo,Gasnor S.A.,Salta,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,479
2020,3,Marzo,Gasnor S.A.,Jujuy,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,183
2020,3,Marzo,Gasnor S.A.,Jujuy,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,1
2020,3,Marzo,Gasnor S.A.,Salta,III - GESTION DE PRESTACIONES,PERSONAL,Procedente,1
2020,3,Marzo,Gasnor S.A.,Santiago del Estero,III - GESTION DE PRESTACIONES,PERSONAL,Procedente,1
2020,3,Marzo,Gasnor S.A.,Tucumán,III - GESTION DE PRESTACIONES,PERSONAL,Procedente,3
2020,3,Marzo,Gasnor S.A.,Tucumán,III - GESTION DE PRESTACIONES,PERSONAL,Improcedente,4
2020,3,Marzo,Gasnor S.A.,Jujuy,III - GESTION DE PRESTACIONES,PERSONAL,Improcedente,3
2020,3,Marzo,Gasnor S.A.,Salta,III - GESTION DE PRESTACIONES,PERSONAL,Improcedente,2
2020,3,Marzo,Gasnor S.A.,Santiago del Estero,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,5
2020,3,Marzo,Gasnor S.A.,Salta,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,3
2020,3,Marzo,Gasnor S.A.,Jujuy,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,1
2020,3,Marzo,Gasnor S.A.,Tucumán,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,14
2020,3,Marzo,Gasnor S.A.,Jujuy,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,16
2020,3,Marzo,Gasnor S.A.,Tucumán,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,24
2020,3,Marzo,Gasnor S.A.,Salta,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,9
2020,3,Marzo,Gasnor S.A.,Santiago del Estero,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,4
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Procedente,1
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Improcedente,3
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Procedente,1
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,4
2020,3,Marzo,Litoral Gas S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,1
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,NOTA SIMPLE,Procedente,1
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,NOTA SIMPLE,Improcedente,1
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,22
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,23
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Procedente,4
2020,3,Marzo,Litoral Gas S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Procedente,2
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Improcedente,7
2020,3,Marzo,Litoral Gas S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Improcedente,1
2020,3,Marzo,Litoral Gas S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,58
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,177
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,442
2020,3,Marzo,Litoral Gas S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,57
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Procedente,1
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Improcedente,1
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,NOTA SIMPLE,Improcedente,1
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,15
2020,3,Marzo,Litoral Gas S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,3
2020,3,Marzo,Litoral Gas S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,2
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,15
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,SITIO WEB,Procedente,1
2020,3,Marzo,Litoral Gas S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,49
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,202
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,294
2020,3,Marzo,Litoral Gas S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,62
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,III - GESTION DE PRESTACIONES,CORREO ELECTRONICO,Improcedente,1
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,1
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,III - GESTION DE PRESTACIONES,LIBRO DE QUEJA,Improcedente,1
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,III - GESTION DE PRESTACIONES,NOTA SIMPLE,Improcedente,1
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,III - GESTION DE PRESTACIONES,PERSONAL,Improcedente,2
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,3
2020,3,Marzo,Litoral Gas S.A.,Santa Fe,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,2
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,2
2020,3,Marzo,MetroGAS S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,1
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,5
2020,3,Marzo,MetroGAS S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,4
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,DE OFICIO,Procedente,1
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,DE OFICIO,Improcedente,3
2020,3,Marzo,MetroGAS S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,DE OFICIO,Improcedente,1
2020,3,Marzo,MetroGAS S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Procedente,31
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Procedente,39
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,37
2020,3,Marzo,MetroGAS S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,10
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,LIBRO DE QUEJA,Procedente,1
2020,3,Marzo,MetroGAS S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,LIBRO DE QUEJA,Procedente,3
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,LIBRO DE QUEJA,Improcedente,1
2020,3,Marzo,MetroGAS S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,259
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,314
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,94
2020,3,Marzo,MetroGAS S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,79
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,145
2020,3,Marzo,MetroGAS S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,64
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,46
2020,3,Marzo,MetroGAS S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,23
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Procedente,1
2020,3,Marzo,MetroGAS S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Procedente,2
2020,3,Marzo,MetroGAS S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Improcedente,6
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Improcedente,2
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,1
2020,3,Marzo,MetroGAS S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,563
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,446
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,1371
2020,3,Marzo,MetroGAS S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,642
2020,3,Marzo,MetroGAS S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,ENARGAS,Procedente,18
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,III - GESTION DE PRESTACIONES,ENARGAS,Procedente,14
2020,3,Marzo,MetroGAS S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,15
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,44
2020,3,Marzo,MetroGAS S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,LIBRO DE QUEJA,Procedente,1
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,III - GESTION DE PRESTACIONES,LIBRO DE QUEJA,Improcedente,1
2020,3,Marzo,MetroGAS S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,PERSONAL,Procedente,4
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,III - GESTION DE PRESTACIONES,PERSONAL,Procedente,12
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,III - GESTION DE PRESTACIONES,PERSONAL,Improcedente,6
2020,3,Marzo,MetroGAS S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,PERSONAL,Improcedente,6
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,24
2020,3,Marzo,MetroGAS S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,10
2020,3,Marzo,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,16
2020,3,Marzo,MetroGAS S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,21
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Procedente,4
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Improcedente,2
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,10
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,7
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Procedente,17
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,65
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,LIBRO DE QUEJA,Procedente,1
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,LIBRO DE QUEJA,Improcedente,1
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,76
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,46
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Procedente,71
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Improcedente,16
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,243
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,123
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Procedente,11
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Improcedente,9
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,1698
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,835
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,CORREO ELECTRONICO,Procedente,1
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,CORREO ELECTRONICO,Improcedente,5
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,CORREO POSTAL,Procedente,2
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,4
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,ENARGAS,Procedente,19
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,41
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,LIBRO DE QUEJA,Improcedente,4
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,PERSONAL,Procedente,8
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,PERSONAL,Improcedente,9
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,SITIO WEB,Procedente,7
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,SITIO WEB,Improcedente,4
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,108
2020,3,Marzo,Naturgy BAN S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,117
2020,4,Abril,Camuzzi Gas del Sur S.A.,Chubut,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,3
2020,4,Abril,Camuzzi Gas del Sur S.A.,Río Negro,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,7
2020,4,Abril,Camuzzi Gas del Sur S.A.,Neuquén,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,1
2020,4,Abril,Camuzzi Gas del Sur S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,1
2020,4,Abril,Camuzzi Gas del Sur S.A.,Neuquén,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,27
2020,4,Abril,Camuzzi Gas del Sur S.A.,Río Negro,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,45
2020,4,Abril,Camuzzi Gas del Sur S.A.,Santa Cruz,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,10
2020,4,Abril,Camuzzi Gas del Sur S.A.,Tierra del Fuego Antártida e Islas del Atlántico Sur,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,1
2020,4,Abril,Camuzzi Gas del Sur S.A.,Chubut,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,14
2020,4,Abril,Camuzzi Gas del Sur S.A.,Chubut,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Procedente,1
2020,4,Abril,Camuzzi Gas del Sur S.A.,Tierra del Fuego Antártida e Islas del Atlántico Sur,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Procedente,1
2020,4,Abril,Camuzzi Gas del Sur S.A.,Santa Cruz,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,1
2020,4,Abril,Camuzzi Gas del Sur S.A.,Chubut,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,2
2020,4,Abril,Camuzzi Gas del Sur S.A.,Río Negro,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,5
2020,4,Abril,Camuzzi Gas del Sur S.A.,Río Negro,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,1
2020,4,Abril,Camuzzi Gas del Sur S.A.,Neuquén,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,2
2020,4,Abril,Camuzzi Gas del Sur S.A.,Neuquén,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,4
2020,4,Abril,Camuzzi Gas del Sur S.A.,Tierra del Fuego Antártida e Islas del Atlántico Sur,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,1
2020,4,Abril,Camuzzi Gas del Sur S.A.,Chubut,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,16
2020,4,Abril,Camuzzi Gas del Sur S.A.,Río Negro,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,4
2020,4,Abril,Camuzzi Gas del Sur S.A.,Santa Cruz,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,1
2020,4,Abril,Camuzzi Gas del Sur S.A.,Chubut,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,41
2020,4,Abril,Camuzzi Gas del Sur S.A.,Neuquén,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,86
2020,4,Abril,Camuzzi Gas del Sur S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,3
2020,4,Abril,Camuzzi Gas del Sur S.A.,Tierra del Fuego Antártida e Islas del Atlántico Sur,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,22
2020,4,Abril,Camuzzi Gas del Sur S.A.,Santa Cruz,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,15
2020,4,Abril,Camuzzi Gas del Sur S.A.,Río Negro,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,94
2020,4,Abril,Camuzzi Gas del Sur S.A.,Santa Cruz,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,162
2020,4,Abril,Camuzzi Gas del Sur S.A.,Río Negro,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,611
2020,4,Abril,Camuzzi Gas del Sur S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,26
2020,4,Abril,Camuzzi Gas del Sur S.A.,Neuquén,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,457
2020,4,Abril,Camuzzi Gas del Sur S.A.,Tierra del Fuego Antártida e Islas del Atlántico Sur,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,66
2020,4,Abril,Camuzzi Gas del Sur S.A.,Chubut,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,282
2020,4,Abril,Camuzzi Gas del Sur S.A.,Río Negro,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Procedente,2
2020,4,Abril,Camuzzi Gas del Sur S.A.,Chubut,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Procedente,2
2020,4,Abril,Camuzzi Gas del Sur S.A.,Chubut,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Improcedente,1
2020,4,Abril,Camuzzi Gas del Sur S.A.,Neuquén,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Improcedente,2
2020,4,Abril,Camuzzi Gas del Sur S.A.,Río Negro,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Procedente,2
2020,4,Abril,Camuzzi Gas del Sur S.A.,Neuquén,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Procedente,3
